Notes,Race,Race Code,Cause of death,Cause of death Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Gender,Gender Code,Deaths,Population,Crude Rate
,White,2106-3,Unspecified fall,W19,45-54 years,45-54,Male,M,56,Not Applicable,Not Applicable
,White,2106-3,Unspecified fall,W19,55-64 years,55-64,Female,F,23,Not Applicable,Not Applicable
,White,2106-3,Unspecified fall,W19,55-64 years,55-64,Male,M,53,Not Applicable,Not Applicable
,White,2106-3,Unspecified fall,W19,65-74 years,65-74,Female,F,105,Not Applicable,Not Applicable
,White,2106-3,Unspecified fall,W19,65-74 years,65-74,Male,M,143,Not Applicable,Not Applicable
,White,2106-3,Unspecified fall,W19,75-84 years,75-84,Female,F,363,Not Applicable,Not Applicable
,White,2106-3,Unspecified fall,W19,75-84 years,75-84,Male,M,331,Not Applicable,Not Applicable
,White,2106-3,Unspecified fall,W19,85+ years,85+,Female,F,469,Not Applicable,Not Applicable
,White,2106-3,Unspecified fall,W19,85+ years,85+,Male,M,279,Not Applicable,Not Applicable
,White,2106-3,"Struck by thrown, projected or falling object",W20,25-34 years,25-34,Male,M,12,Not Applicable,Not Applicable
,White,2106-3,"Struck by thrown, projected or falling object",W20,35-44 years,35-44,Male,M,24,Not Applicable,Not Applicable
,White,2106-3,"Struck by thrown, projected or falling object",W20,45-54 years,45-54,Male,M,22,Not Applicable,Not Applicable
,White,2106-3,"Struck by thrown, projected or falling object",W20,55-64 years,55-64,Male,M,11,Not Applicable,Not Applicable
,White,2106-3,Contact with other and unspecified machinery,W31,35-44 years,35-44,Male,M,12,Not Applicable,Not Applicable
,White,2106-3,Discharge from other and unspecified firearms,W34,15-24 years,15-24,Male,M,22,Not Applicable,Not Applicable
,White,2106-3,Discharge from other and unspecified firearms,W34,25-34 years,25-34,Male,M,19,Not Applicable,Not Applicable
,White,2106-3,Discharge from other and unspecified firearms,W34,35-44 years,35-44,Male,M,15,Not Applicable,Not Applicable
,White,2106-3,Drowning and submersion while in swimming-pool,W67,1-4 years,4-Jan,Female,F,25,Not Applicable,Not Applicable
,White,2106-3,Drowning and submersion while in swimming-pool,W67,1-4 years,4-Jan,Male,M,29,Not Applicable,Not Applicable
,White,2106-3,Drowning and submersion following fall into swimming-pool,W68,1-4 years,4-Jan,Female,F,10,Not Applicable,Not Applicable
,White,2106-3,Drowning and submersion following fall into swimming-pool,W68,1-4 years,4-Jan,Male,M,16,Not Applicable,Not Applicable
,White,2106-3,Drowning and submersion while in natural water,W69,15-24 years,15-24,Male,M,10,Not Applicable,Not Applicable
,White,2106-3,Unspecified drowning and submersion,W74,1-4 years,4-Jan,Female,F,13,Not Applicable,Not Applicable
,White,2106-3,Unspecified drowning and submersion,W74,1-4 years,4-Jan,Male,M,26,Not Applicable,Not Applicable
,White,2106-3,Unspecified drowning and submersion,W74,5-14 years,14-May,Male,M,11,Not Applicable,Not Applicable
,White,2106-3,Unspecified drowning and submersion,W74,15-24 years,15-24,Male,M,12,Not Applicable,Not Applicable
,White,2106-3,Accidental suffocation and strangulation in bed,W75,< 1 year,1,Female,F,18,Not Applicable,Not Applicable
,White,2106-3,Accidental suffocation and strangulation in bed,W75,< 1 year,1,Male,M,14,Not Applicable,Not Applicable
,White,2106-3,Inhalation of gastric contents,W78,85+ years,85+,Female,F,13,Not Applicable,Not Applicable
,White,2106-3,Inhalation and ingestion of food causing obstruction of respiratory tract,W79,45-54 years,45-54,Male,M,12,Not Applicable,Not Applicable
,White,2106-3,Inhalation and ingestion of food causing obstruction of respiratory tract,W79,65-74 years,65-74,Female,F,10,Not Applicable,Not Applicable
,White,2106-3,Inhalation and ingestion of food causing obstruction of respiratory tract,W79,75-84 years,75-84,Female,F,10,Not Applicable,Not Applicable
,White,2106-3,Inhalation and ingestion of food causing obstruction of respiratory tract,W79,75-84 years,75-84,Male,M,19,Not Applicable,Not Applicable
,White,2106-3,Inhalation and ingestion of food causing obstruction of respiratory tract,W79,85+ years,85+,Female,F,18,Not Applicable,Not Applicable
,White,2106-3,Inhalation and ingestion of other objects causing obstruction of respiratory tract,W80,45-54 years,45-54,Female,F,13,Not Applicable,Not Applicable
,White,2106-3,Inhalation and ingestion of other objects causing obstruction of respiratory tract,W80,45-54 years,45-54,Male,M,19,Not Applicable,Not Applicable
,White,2106-3,Inhalation and ingestion of other objects causing obstruction of respiratory tract,W80,55-64 years,55-64,Female,F,16,Not Applicable,Not Applicable
,White,2106-3,Inhalation and ingestion of other objects causing obstruction of respiratory tract,W80,55-64 years,55-64,Male,M,20,Not Applicable,Not Applicable
,White,2106-3,Inhalation and ingestion of other objects causing obstruction of respiratory tract,W80,65-74 years,65-74,Female,F,54,Not Applicable,Not Applicable
,White,2106-3,Inhalation and ingestion of other objects causing obstruction of respiratory tract,W80,65-74 years,65-74,Male,M,52,Not Applicable,Not Applicable
,White,2106-3,Inhalation and ingestion of other objects causing obstruction of respiratory tract,W80,75-84 years,75-84,Female,F,124,Not Applicable,Not Applicable
,White,2106-3,Inhalation and ingestion of other objects causing obstruction of respiratory tract,W80,75-84 years,75-84,Male,M,112,Not Applicable,Not Applicable
,White,2106-3,Inhalation and ingestion of other objects causing obstruction of respiratory tract,W80,85+ years,85+,Female,F,152,Not Applicable,Not Applicable
,White,2106-3,Inhalation and ingestion of other objects causing obstruction of respiratory tract,W80,85+ years,85+,Male,M,86,Not Applicable,Not Applicable
,White,2106-3,Unspecified threat to breathing,W84,75-84 years,75-84,Female,F,11,Not Applicable,Not Applicable
,White,2106-3,Unspecified threat to breathing,W84,75-84 years,75-84,Male,M,13,Not Applicable,Not Applicable
,White,2106-3,Unspecified threat to breathing,W84,85+ years,85+,Female,F,16,Not Applicable,Not Applicable
,White,2106-3,Unspecified threat to breathing,W84,85+ years,85+,Male,M,13,Not Applicable,Not Applicable
,White,2106-3,Exposure to other specified electric current,W86,25-34 years,25-34,Male,M,10,Not Applicable,Not Applicable
,White,2106-3,Exposure to other specified electric current,W86,35-44 years,35-44,Male,M,10,Not Applicable,Not Applicable
,White,2106-3,Exposure to unspecified electric current,W87,15-24 years,15-24,Male,M,10,Not Applicable,Not Applicable
,White,2106-3,Exposure to unspecified electric current,W87,25-34 years,25-34,Male,M,12,Not Applicable,Not Applicable
,White,2106-3,Exposure to unspecified electric current,W87,35-44 years,35-44,Male,M,11,Not Applicable,Not Applicable
,White,2106-3,Exposure to uncontrolled fire in building or structure,X00,35-44 years,35-44,Male,M,13,Not Applicable,Not Applicable
,White,2106-3,Exposure to uncontrolled fire in building or structure,X00,65-74 years,65-74,Female,F,14,Not Applicable,Not Applicable
,White,2106-3,Exposure to uncontrolled fire in building or structure,X00,75-84 years,75-84,Female,F,17,Not Applicable,Not Applicable
,White,2106-3,Exposure to uncontrolled fire in building or structure,X00,75-84 years,75-84,Male,M,16,Not Applicable,Not Applicable
,White,2106-3,Exposure to excessive natural cold,X31,85+ years,85+,Female,F,14,Not Applicable,Not Applicable
,White,2106-3,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,35-44 years,35-44,Male,M,11,Not Applicable,Not Applicable
,White,2106-3,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,45-54 years,45-54,Male,M,10,Not Applicable,Not Applicable
,White,2106-3,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15-24 years,15-24,Male,M,29,Not Applicable,Not Applicable
,White,2106-3,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,25-34 years,25-34,Female,F,23,Not Applicable,Not Applicable
,White,2106-3,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,25-34 years,25-34,Male,M,78,Not Applicable,Not Applicable
,White,2106-3,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,35-44 years,35-44,Female,F,29,Not Applicable,Not Applicable
,White,2106-3,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,35-44 years,35-44,Male,M,75,Not Applicable,Not Applicable
,White,2106-3,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,45-54 years,45-54,Female,F,10,Not Applicable,Not Applicable
,White,2106-3,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,45-54 years,45-54,Male,M,32,Not Applicable,Not Applicable
,White,2106-3,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15-24 years,15-24,Female,F,13,Not Applicable,Not Applicable
,White,2106-3,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15-24 years,15-24,Male,M,23,Not Applicable,Not Applicable
,White,2106-3,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,25-34 years,25-34,Female,F,15,Not Applicable,Not Applicable
,White,2106-3,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,25-34 years,25-34,Male,M,43,Not Applicable,Not Applicable
,White,2106-3,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,35-44 years,35-44,Female,F,42,Not Applicable,Not Applicable
,White,2106-3,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,35-44 years,35-44,Male,M,65,Not Applicable,Not Applicable
,White,2106-3,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,45-54 years,45-54,Female,F,24,Not Applicable,Not Applicable
,White,2106-3,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,45-54 years,45-54,Male,M,33,Not Applicable,Not Applicable
,White,2106-3,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,55-64 years,55-64,Female,F,14,Not Applicable,Not Applicable
,White,2106-3,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,65-74 years,65-74,Female,F,23,Not Applicable,Not Applicable
,White,2106-3,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,65-74 years,65-74,Male,M,22,Not Applicable,Not Applicable
,White,2106-3,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,75-84 years,75-84,Female,F,32,Not Applicable,Not Applicable
,White,2106-3,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,75-84 years,75-84,Male,M,22,Not Applicable,Not Applicable
,White,2106-3,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,85+ years,85+,Female,F,23,Not Applicable,Not Applicable
,White,2106-3,Exposure to unspecified factor,X59,15-24 years,15-24,Male,M,22,Not Applicable,Not Applicable
,White,2106-3,Exposure to unspecified factor,X59,25-34 years,25-34,Male,M,20,Not Applicable,Not Applicable
,White,2106-3,Exposure to unspecified factor,X59,35-44 years,35-44,Female,F,13,Not Applicable,Not Applicable
,White,2106-3,Exposure to unspecified factor,X59,35-44 years,35-44,Male,M,37,Not Applicable,Not Applicable
,White,2106-3,Exposure to unspecified factor,X59,45-54 years,45-54,Female,F,22,Not Applicable,Not Applicable
,White,2106-3,Exposure to unspecified factor,X59,45-54 years,45-54,Male,M,49,Not Applicable,Not Applicable
,White,2106-3,Exposure to unspecified factor,X59,55-64 years,55-64,Female,F,40,Not Applicable,Not Applicable
,White,2106-3,Exposure to unspecified factor,X59,55-64 years,55-64,Male,M,72,Not Applicable,Not Applicable
,White,2106-3,Exposure to unspecified factor,X59,65-74 years,65-74,Female,F,102,Not Applicable,Not Applicable
,White,2106-3,Exposure to unspecified factor,X59,65-74 years,65-74,Male,M,119,Not Applicable,Not Applicable
,White,2106-3,Exposure to unspecified factor,X59,75-84 years,75-84,Female,F,263,Not Applicable,Not Applicable
,White,2106-3,Exposure to unspecified factor,X59,75-84 years,75-84,Male,M,239,Not Applicable,Not Applicable
,White,2106-3,Exposure to unspecified factor,X59,85+ years,85+,Female,F,418,Not Applicable,Not Applicable
,White,2106-3,Exposure to unspecified factor,X59,85+ years,85+,Male,M,241,Not Applicable,Not Applicable
,White,2106-3,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X61,35-44 years,35-44,Female,F,14,Not Applicable,Not Applicable
,White,2106-3,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X61,35-44 years,35-44,Male,M,10,Not Applicable,Not Applicable
